task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,prompt_tokens,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gen_tokens,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gpu_peak_mb,hf_load_ms
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,29,88,False,,0,kv_decode,ok,,1766545311.7072334,27,11.9878,,726.4606,,64,925.8735000000797,900.4202,122.3893,length,8000.0,726.4606,,64,88.0983772554217,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,29,89,False,,0,e2e_kv,ok,,1766545311.7072334,27,11.9878,,726.4606,,64,925.8735000000797,900.4202,122.3893,length,8000.0,738.4484,,91,123.23135915793168,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,30,90,False,,1,prefill,ok,,1766545312.6332264,27,11.3313,,726.9781,,0,972.6413000000775,959.6265,185.1384,length,8000.0,11.3313,,27,2382.780440020121,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,30,91,False,,1,kv_decode,ok,,1766545312.6332264,27,11.3313,,726.9781,,64,972.6413000000775,959.6265,185.1384,length,8000.0,726.9781,,64,88.0356643480732,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,30,92,False,,1,e2e_kv,ok,,1766545312.6332264,27,11.3313,,726.9781,,64,972.6413000000775,959.6265,185.1384,length,8000.0,738.3094000000001,,91,123.25455967376277,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,31,93,False,,2,prefill,ok,,1766545313.6059523,27,11.9939,,726.5164,,0,955.44649999988,937.226,160.3388,length,8000.0,11.9939,,27,2251.1443317019484,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,31,94,False,,2,kv_decode,ok,,1766545313.6059523,27,11.9939,,726.5164,,64,955.44649999988,937.226,160.3388,length,8000.0,726.5164,,64,88.09161087072502,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,31,95,False,,2,e2e_kv,ok,,1766545313.6059523,27,11.9939,,726.5164,,64,955.44649999988,937.226,160.3388,length,8000.0,738.5103,,91,123.22103022801441,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,32,96,True,0,,prefill,ok,,1766545314.5615118,17,6.7503,,67.5428,,0,293.24049999991075,258.479,160.1273,stop,268.1,6.7503,,17,2518.40658933677,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,32,97,True,0,,kv_decode,ok,,1766545314.5615118,17,6.7503,,67.5428,,37,293.24049999991075,258.479,160.1273,stop,268.1,67.5428,,37,547.8008018619305,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,32,98,True,0,,e2e_kv,ok,,1766545314.5615118,17,6.7503,,67.5428,,37,293.24049999991075,258.479,160.1273,stop,268.1,74.2931,,54,726.8508111789655,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,33,99,False,,0,prefill,ok,,1766545314.854918,17,2.4836,,91.6763,,0,308.8227000000643,280.9739,160.4782,stop,268.1,2.4836,,17,6844.902560798841,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,33,100,False,,0,kv_decode,ok,,1766545314.854918,17,2.4836,,91.6763,,48,308.8227000000643,280.9739,160.4782,stop,268.1,91.6763,,48,523.5813399973603,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,33,101,False,,0,e2e_kv,ok,,1766545314.854918,17,2.4836,,91.6763,,48,308.8227000000643,280.9739,160.4782,stop,268.1,94.1599,,65,690.3150916685341,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,34,102,False,,1,prefill,ok,,1766545315.1638834,17,2.8906,,92.7868,,0,318.4227000001556,281.6301,157.6303,stop,268.1,2.8906,,17,5881.131944924929,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,34,103,False,,1,kv_decode,ok,,1766545315.1638834,17,2.8906,,92.7868,,48,318.4227000001556,281.6301,157.6303,stop,268.1,92.7868,,48,517.3149629042061,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,34,104,False,,1,e2e_kv,ok,,1766545315.1638834,17,2.8906,,92.7868,,48,318.4227000001556,281.6301,157.6303,stop,268.1,95.6774,,65,679.3662871273675,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,35,105,False,,2,prefill,ok,,1766545315.482427,17,2.4608,,84.8872,,0,288.9941999999337,265.0124,148.4507,stop,268.1,2.4608,,17,6908.322496749025,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,35,106,False,,2,kv_decode,ok,,1766545315.482427,17,2.4608,,84.8872,,48,288.9941999999337,265.0124,148.4507,stop,268.1,84.8872,,48,565.456276093451,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,35,107,False,,2,e2e_kv,ok,,1766545315.482427,17,2.4608,,84.8872,,48,288.9941999999337,265.0124,148.4507,stop,268.1,87.34800000000001,,65,744.1498374318816,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,36,108,True,0,,prefill,ok,,1766545315.7716947,9,37.29339999995318,,1039.042899999913,,0,,,,,5.03672,37.29339999995318,,9,241.32956501716922,,189.89170000008926
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,36,109,True,0,,kv_decode,ok,,1766545315.7716947,9,37.29339999995318,,1039.042899999913,,64,,,,,5.03672,1039.042899999913,,64,61.59514684139159,,189.89170000008926
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,36,110,True,0,,e2e_kv,ok,,1766545315.7716947,9,37.29339999995318,,1039.042899999913,,64,,,,,5.03672,1076.3362999998662,,73,67.82266843551507,,189.89170000008926
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,37,111,False,,0,prefill,ok,,1766545317.0386288,9,24.763500000062777,,964.072299999998,,0,,,,,5.03672,24.763500000062777,,9,363.43812465835543,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,37,112,False,,0,kv_decode,ok,,1766545317.0386288,9,24.763500000062777,,964.072299999998,,64,,,,,5.03672,964.072299999998,,64,66.38506261408001,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,37,113,False,,0,e2e_kv,ok,,1766545317.0386288,9,24.763500000062777,,964.072299999998,,64,,,,,5.03672,988.8358000000608,,73,73.82418799966133,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,38,114,False,,1,prefill,ok,,1766545318.0279276,9,26.34899999998197,,993.6806999999135,,0,,,,,5.03672,26.34899999998197,,9,341.5689399979566,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,38,115,False,,1,kv_decode,ok,,1766545318.0279276,9,26.34899999998197,,993.6806999999135,,64,,,,,5.03672,993.6806999999135,,64,64.40700720060838,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,38,116,False,,1,e2e_kv,ok,,1766545318.0279276,9,26.34899999998197,,993.6806999999135,,64,,,,,5.03672,1020.0296999998955,,73,71.56654360162992,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,39,117,False,,2,prefill,ok,,1766545319.0484169,9,23.964900000009948,,972.0025999999962,,0,,,,,5.03672,23.964900000009948,,9,375.54924076446235,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,39,118,False,,2,kv_decode,ok,,1766545319.0484169,9,23.964900000009948,,972.0025999999962,,64,,,,,5.03672,972.0025999999962,,64,65.84344527473512,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,39,119,False,,2,e2e_kv,ok,,1766545319.0484169,9,23.964900000009948,,972.0025999999962,,64,,,,,5.03672,995.9675000000061,,73,73.29556436329453,,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,40,120,True,0,,prefill,ok,,1766545320.0452662,1,8.429199999909542,8.346624374389648,328.0265999999301,327.9708251953125,0,,,,,74.824704,8.429199999909542,8.346624374389648,1,118.63522042551267,379.8994140625,551.4570000000276
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,40,121,True,0,,kv_decode,ok,,1766545320.0452662,1,8.429199999909542,8.346624374389648,328.0265999999301,327.9708251953125,64,,,,,74.824704,328.0265999999301,327.9708251953125,64,195.10612858839386,379.8994140625,551.4570000000276
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,40,122,True,0,,e2e_kv,ok,,1766545320.0452662,1,8.429199999909542,8.346624374389648,328.0265999999301,327.9708251953125,64,,,,,74.824704,336.45579999983966,336.31744956970215,65,193.1903090986423,379.8994140625,551.4570000000276
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,41,123,False,,0,prefill,ok,,1766545320.9347374,1,5.996699999968769,5.907455921173096,274.191700000074,274.1667175292969,0,,,,,74.824704,5.996699999968769,5.907455921173096,1,166.7583837786129,379.8994140625,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,41,124,False,,0,kv_decode,ok,,1766545320.9347374,1,5.996699999968769,5.907455921173096,274.191700000074,274.1667175292969,64,,,,,74.824704,274.191700000074,274.1667175292969,64,233.41333818632268,379.8994140625,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,41,125,False,,0,e2e_kv,ok,,1766545320.9347374,1,5.996699999968769,5.907455921173096,274.191700000074,274.1667175292969,64,,,,,74.824704,280.18840000004275,280.07417345046997,65,231.98676319215957,379.8994140625,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,42,126,False,,1,prefill,ok,,1766545321.215738,1,2.883900000142603,2.844575881958008,340.6413000000157,340.60491943359375,0,,,,,74.824704,2.883900000142603,2.844575881958008,1,346.75266130952946,379.8994140625,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,42,127,False,,1,kv_decode,ok,,1766545321.215738,1,2.883900000142603,2.844575881958008,340.6413000000157,340.60491943359375,64,,,,,74.824704,340.6413000000157,340.60491943359375,64,187.8809175516799,379.8994140625,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,42,128,False,,1,e2e_kv,ok,,1766545321.215738,1,2.883900000142603,2.844575881958008,340.6413000000157,340.60491943359375,64,,,,,74.824704,343.5252000001583,343.44949531555176,65,189.21464859046745,379.8994140625,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,43,129,False,,2,prefill,ok,,1766545321.5597372,1,2.699399999983143,2.663424015045166,297.34579999990274,297.2989501953125,0,,,,,74.824704,2.699399999983143,2.663424015045166,1,370.45269319339286,379.8994140625,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,43,130,False,,2,kv_decode,ok,,1766545321.5597372,1,2.699399999983143,2.663424015045166,297.34579999990274,297.2989501953125,64,,,,,74.824704,297.34579999990274,297.2989501953125,64,215.2376122347144,379.8994140625,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,43,131,False,,2,e2e_kv,ok,,1766545321.5597372,1,2.699399999983143,2.663424015045166,297.34579999990274,297.2989501953125,64,,,,,74.824704,300.0451999998859,299.96237421035767,65,216.63402713999332,379.8994140625,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,44,132,True,0,,prefill,ok,,1766545321.8603027,17,38.765499999954045,38.6693115234375,466.3581999998314,466.335693359375,0,,,,,51.475968,38.765499999954045,38.6693115234375,17,438.53426371438917,489.4736328125,379.2038000001412
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,44,133,True,0,,kv_decode,ok,,1766545321.8603027,17,38.765499999954045,38.6693115234375,466.3581999998314,466.335693359375,64,,,,,51.475968,466.3581999998314,466.335693359375,64,137.23356853170617,489.4736328125,379.2038000001412
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,44,134,True,0,,e2e_kv,ok,,1766545321.8603027,17,38.765499999954045,38.6693115234375,466.3581999998314,466.335693359375,64,,,,,51.475968,505.12369999978546,505.0050048828125,81,160.35676013624862,489.4736328125,379.2038000001412
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,45,135,False,,0,prefill,ok,,1766545322.7455554,17,4.026399999929708,3.994623899459839,402.7719000000616,402.74945068359375,0,,,,,51.475968,4.026399999929708,3.994623899459839,17,4222.133916227096,489.4736328125,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,45,136,False,,0,kv_decode,ok,,1766545322.7455554,17,4.026399999929708,3.994623899459839,402.7719000000616,402.74945068359375,64,,,,,51.475968,402.7719000000616,402.74945068359375,64,158.89887055176942,489.4736328125,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,45,137,False,,0,e2e_kv,ok,,1766545322.7455554,17,4.026399999929708,3.994623899459839,402.7719000000616,402.74945068359375,64,,,,,51.475968,406.7982999999913,406.7440745830536,81,199.11587634462026,489.4736328125,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,46,138,False,,1,prefill,ok,,1766545323.152902,17,7.8339000001506065,7.782400131225586,437.4569000001429,437.4343566894531,0,,,,,51.475968,7.8339000001506065,7.782400131225586,17,2170.055783156943,489.4736328125,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,46,139,False,,1,kv_decode,ok,,1766545323.152902,17,7.8339000001506065,7.782400131225586,437.4569000001429,437.4343566894531,64,,,,,51.475968,437.4569000001429,437.4343566894531,64,146.30012693817173,489.4736328125,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,46,140,False,,1,e2e_kv,ok,,1766545323.152902,17,7.8339000001506065,7.782400131225586,437.4569000001429,437.4343566894531,64,,,,,51.475968,445.29080000029353,445.2167568206787,81,181.90360097254785,489.4736328125,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,47,141,False,,2,prefill,ok,,1766545323.5988562,17,6.540200000017649,6.497280120849609,498.63849999997,498.5896911621094,0,,,,,51.475968,6.540200000017649,6.497280120849609,17,2599.3088896293884,489.4736328125,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,47,142,False,,2,kv_decode,ok,,1766545323.5988562,17,6.540200000017649,6.497280120849609,498.63849999997,498.5896911621094,64,,,,,51.475968,498.63849999997,498.5896911621094,64,128.34949567673544,489.4736328125,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,47,143,False,,2,e2e_kv,ok,,1766545323.5988562,17,6.540200000017649,6.497280120849609,498.63849999997,498.5896911621094,64,,,,,51.475968,505.17869999998766,505.086971282959,81,160.33930171640645,489.4736328125,
12,short,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,48,144,True,0,,prefill,ok,,1766545324.1045964,9,12.116500000047381,,169.08039999998437,,0,,,,,0.102714,12.116500000047381,,9,742.7887591272072,,141.84750000003987
12,short,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,48,145,True,0,,kv_decode,ok,,1766545324.1045964,9,12.116500000047381,,169.08039999998437,,64,,,,,0.102714,169.08039999998437,,64,378.51814876239894,,141.84750000003987
12,short,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,48,146,True,0,,e2e_kv,ok,,1766545324.1045964,9,12.116500000047381,,169.08039999998437,,64,,,,,0.102714,181.19690000003175,,73,402.87664965563545,,141.84750000003987
12,short,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,49,147,False,,0,prefill,ok,,1766545324.4298477,9,4.304999999931169,,175.09700000005068,,0,,,,,0.102714,4.304999999931169,,9,2090.592334528199,,
12,short,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,49,148,False,,0,kv_decode,ok,,1766545324.4298477,9,4.304999999931169,,175.09700000005068,,64,,,,,0.102714,175.09700000005068,,64,365.51168780722384,,
12,short,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,49,149,False,,0,e2e_kv,ok,,1766545324.4298477,9,4.304999999931169,,175.09700000005068,,64,,,,,0.102714,179.40199999998185,,73,406.9073923368044,,
12,short,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,50,150,False,,1,prefill,ok,,1766545324.6097536,9,4.286399999955393,,175.34550000004856,,0,,,,,0.102714,4.286399999955393,,9,2099.6640537732505,,
12,short,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,50,151,False,,1,kv_decode,ok,,1766545324.6097536,9,4.286399999955393,,175.34550000004856,,64,,,,,0.102714,175.34550000004856,,64,364.9936838982596,,
12,short,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,50,152,False,,1,e2e_kv,ok,,1766545324.6097536,9,4.286399999955393,,175.34550000004856,,64,,,,,0.102714,179.63190000000395,,73,406.3866161856463,,
12,short,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,51,153,False,,2,prefill,ok,,1766545324.7899992,9,3.7055999998756306,,174.13120000014715,,0,,,,,0.102714,3.7055999998756306,,9,2428.756476765453,,
12,short,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,51,154,False,,2,kv_decode,ok,,1766545324.7899992,9,3.7055999998756306,,174.13120000014715,,64,,,,,0.102714,174.13120000014715,,64,367.5389591293572,,
12,short,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,51,155,False,,2,e2e_kv,ok,,1766545324.7899992,9,3.7055999998756306,,174.13120000014715,,64,,,,,0.102714,177.83680000002278,,73,410.48871774565583,,
13,short,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Summarize RLHF in one sentence.,31,64,52,156,True,0,,prefill,ok,,1766545324.968267,38,78.5074,,525.6452,,0,774.6291999999357,748.1382,108.6787,stop,7600.0,78.5074,,38,484.03080473942583,,
13,short,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Summarize RLHF in one sentence.,31,64,52,157,True,0,,kv_decode,ok,,1766545324.968267,38,78.5074,,525.6452,,36,774.6291999999357,748.1382,108.6787,stop,7600.0,525.6452,,36,68.48726098897126,,
13,short,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Summarize RLHF in one sentence.,31,64,52,158,True,0,,e2e_kv,ok,,1766545324.968267,38,78.5074,,525.6452,,36,774.6291999999357,748.1382,108.6787,stop,7600.0,604.1526,,74,122.48561042359165,,
13,short,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Summarize RLHF in one sentence.,31,64,53,159,False,,0,prefill,ok,,1766545325.7431035,38,11.8802,,387.4662,,0,551.9216999998662,535.7767,107.2842,stop,7600.0,11.8802,,38,3198.5993501792896,,
