task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,prompt,prompt_chars,gen_tokens_target,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,prompt_tokens,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gen_tokens,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gpu_peak_mb,hf_load_ms
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,127,382,False,,2,kv_decode,ok,,1766544815.3502607,9,3.9593999999851803,3.9096319675445557,177.84419999998136,177.78892517089844,64,,,,,177.84419999998136,177.78892517089844,64,359.8655452356991,632.3837890625,
31,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Summarize RLHF in one sentence.,31,64,127,383,False,,2,e2e_kv,ok,,1766544815.3502607,9,3.9593999999851803,3.9096319675445557,177.84419999998136,177.78892517089844,64,,,,,181.80359999996654,181.698557138443,73,401.5322028827451,632.3837890625,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,128,384,True,0,,prefill,ok,,1766544815.5327115,17,576.1027000000922,,1905.1883000001908,,0,,,,,576.1027000000922,,17,29.508627541577706,,233.76089999987926
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,128,385,True,0,,kv_decode,ok,,1766544815.5327115,17,576.1027000000922,,1905.1883000001908,,64,,,,,1905.1883000001908,,64,33.592480071389055,,233.76089999987926
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,128,386,True,0,,e2e_kv,ok,,1766544815.5327115,17,576.1027000000922,,1905.1883000001908,,64,,,,,2481.291000000283,,81,32.644296859977636,,233.76089999987926
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,129,387,False,,0,prefill,ok,,1766544818.2485392,17,41.78790000014487,,2067.314699999997,,0,,,,,41.78790000014487,,17,406.8163272129268,,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,129,388,False,,0,kv_decode,ok,,1766544818.2485392,17,41.78790000014487,,2067.314699999997,,64,,,,,2067.314699999997,,64,30.95803459434603,,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,129,389,False,,0,e2e_kv,ok,,1766544818.2485392,17,41.78790000014487,,2067.314699999997,,64,,,,,2109.102600000142,,81,38.404959531126906,,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,130,390,False,,1,prefill,ok,,1766544820.358178,17,47.00529999990977,,1893.4985999999299,,0,,,,,47.00529999990977,,17,361.6613445724766,,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,130,391,False,,1,kv_decode,ok,,1766544820.358178,17,47.00529999990977,,1893.4985999999299,,64,,,,,1893.4985999999299,,64,33.799866553903115,,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,130,392,False,,1,e2e_kv,ok,,1766544820.358178,17,47.00529999990977,,1893.4985999999299,,64,,,,,1940.5038999998396,,81,41.74173522661134,,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,131,393,False,,2,prefill,ok,,1766544822.2992764,17,36.56290000003537,,1765.28919999987,,0,,,,,36.56290000003537,,17,464.9521783005056,,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,131,394,False,,2,kv_decode,ok,,1766544822.2992764,17,36.56290000003537,,1765.28919999987,,64,,,,,1765.28919999987,,64,36.25468280211804,,
32,medium,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,131,395,False,,2,e2e_kv,ok,,1766544822.2992764,17,36.56290000003537,,1765.28919999987,,64,,,,,1801.8520999999055,,81,44.95374509373119,,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,132,396,True,0,,prefill,ok,,1766544824.1018755,9,13.589300000148796,13.083647727966309,482.3437999998532,482.2630310058594,0,,,,,13.589300000148796,13.083647727966309,9,662.2857689433197,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,132,397,True,0,,kv_decode,ok,,1766544824.1018755,9,13.589300000148796,13.083647727966309,482.3437999998532,482.2630310058594,64,,,,,482.3437999998532,482.2630310058594,64,132.68544138023435,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,132,398,True,0,,e2e_kv,ok,,1766544824.1018755,9,13.589300000148796,13.083647727966309,482.3437999998532,482.2630310058594,64,,,,,495.933100000002,495.3466787338257,73,147.19727318059574,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,133,399,False,,0,prefill,ok,,1766544824.6000035,9,5.198199999995268,5.155839920043945,361.07940000010785,361.0213928222656,0,,,,,5.198199999995268,5.155839920043945,9,1731.368550653725,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,133,400,False,,0,kv_decode,ok,,1766544824.6000035,9,5.198199999995268,5.155839920043945,361.07940000010785,361.0213928222656,64,,,,,361.07940000010785,361.0213928222656,64,177.2463341857245,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,133,401,False,,0,e2e_kv,ok,,1766544824.6000035,9,5.198199999995268,5.155839920043945,361.07940000010785,361.0213928222656,64,,,,,366.2776000001031,366.17723274230957,73,199.30238704190333,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,134,402,False,,1,prefill,ok,,1766544824.9669664,9,11.54010000004746,11.431936264038086,649.6737999998459,649.5887451171875,0,,,,,11.54010000004746,11.431936264038086,9,779.8892557224796,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,134,403,False,,1,kv_decode,ok,,1766544824.9669664,9,11.54010000004746,11.431936264038086,649.6737999998459,649.5887451171875,64,,,,,649.6737999998459,649.5887451171875,64,98.51097581588665,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,134,404,False,,1,e2e_kv,ok,,1766544824.9669664,9,11.54010000004746,11.431936264038086,649.6737999998459,649.5887451171875,64,,,,,661.2138999998933,661.0206813812256,73,110.4030027197126,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,135,405,False,,2,prefill,ok,,1766544825.6291137,9,11.945199999900069,11.851072311401367,620.3726000001097,620.3329467773438,0,,,,,11.945199999900069,11.851072311401367,9,753.440712593786,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,135,406,False,,2,kv_decode,ok,,1766544825.6291137,9,11.945199999900069,11.851072311401367,620.3726000001097,620.3329467773438,64,,,,,620.3726000001097,620.3329467773438,64,103.1638083306527,632.44970703125,
33,short,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Summarize RLHF in one sentence.,31,64,135,407,False,,2,e2e_kv,ok,,1766544825.6291137,9,11.945199999900069,11.851072311401367,620.3726000001097,620.3329467773438,64,,,,,632.3178000000098,632.1840190887451,73,115.44827616745704,632.44970703125,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,136,408,True,0,,prefill,ok,,1766544826.2623856,1,3.351199999997334,,193.02170000014485,,0,,,,,3.351199999997334,,1,298.4005729293374,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,136,409,True,0,,kv_decode,ok,,1766544826.2623856,1,3.351199999997334,,193.02170000014485,,64,,,,,193.02170000014485,,64,331.56893758552525,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,136,410,True,0,,e2e_kv,ok,,1766544826.2623856,1,3.351199999997334,,193.02170000014485,,64,,,,,196.37290000014218,,65,331.0029031498386,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,137,411,False,,0,prefill,ok,,1766544826.4592292,1,2.9961000000184868,,184.90330000008726,,0,,,,,2.9961000000184868,,1,333.7672307312272,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,137,412,False,,0,kv_decode,ok,,1766544826.4592292,1,2.9961000000184868,,184.90330000008726,,64,,,,,184.90330000008726,,64,346.126867394848,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,137,413,False,,0,e2e_kv,ok,,1766544826.4592292,1,2.9961000000184868,,184.90330000008726,,64,,,,,187.89940000010574,,65,345.9297900896087,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,138,414,False,,1,prefill,ok,,1766544826.6475317,1,3.118400000175825,,192.1856999999818,,0,,,,,3.118400000175825,,1,320.67727037699365,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,138,415,False,,1,kv_decode,ok,,1766544826.6475317,1,3.118400000175825,,192.1856999999818,,64,,,,,192.1856999999818,,64,333.0112490159573,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,138,416,False,,1,e2e_kv,ok,,1766544826.6475317,1,3.118400000175825,,192.1856999999818,,64,,,,,195.30410000015763,,65,332.81431367773405,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,139,417,False,,2,prefill,ok,,1766544826.8432174,1,2.891799999815703,,190.74959999989005,,0,,,,,2.891799999815703,,1,345.8053807537627,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,139,418,False,,2,kv_decode,ok,,1766544826.8432174,1,2.891799999815703,,190.74959999989005,,64,,,,,190.74959999989005,,64,335.518396893293,,
34,micro,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,139,419,False,,2,e2e_kv,ok,,1766544826.8432174,1,2.891799999815703,,190.74959999989005,,64,,,,,193.64139999970575,,65,335.67202054983477,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,140,420,True,0,,prefill,ok,,1766544827.0373814,99,472.3783,,3216.4143,,0,3983.359099999916,3979.5296,261.6033,length,472.3783,,99,209.57778966561332,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,140,421,True,0,,kv_decode,ok,,1766544827.0373814,99,472.3783,,3216.4143,,64,3983.359099999916,3979.5296,261.6033,length,3216.4143,,64,19.89793416849316,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,140,422,True,0,,e2e_kv,ok,,1766544827.0373814,99,472.3783,,3216.4143,,64,3983.359099999916,3979.5296,261.6033,length,3688.7925999999998,,163,44.18790039862908,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,141,423,False,,0,prefill,ok,,1766544831.020975,99,60.6937,,3614.8665,,0,3957.0031000000654,3953.4562,259.0103,length,60.6937,,99,1631.1412881402846,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,141,424,False,,0,kv_decode,ok,,1766544831.020975,99,60.6937,,3614.8665,,64,3957.0031000000654,3953.4562,259.0103,length,3614.8665,,64,17.70466488873102,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,141,425,False,,0,e2e_kv,ok,,1766544831.020975,99,60.6937,,3614.8665,,64,3957.0031000000654,3953.4562,259.0103,length,3675.5602,,163,44.34698144788922,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,142,426,False,,1,prefill,ok,,1766544834.9783711,99,72.9938,,3881.4593,,0,4232.652500000086,4229.024,260.2576,length,72.9938,,99,1356.279574429609,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,142,427,False,,1,kv_decode,ok,,1766544834.9783711,99,72.9938,,3881.4593,,64,4232.652500000086,4229.024,260.2576,length,3881.4593,,64,16.48864384588549,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,142,428,False,,1,e2e_kv,ok,,1766544834.9783711,99,72.9938,,3881.4593,,64,4232.652500000086,4229.024,260.2576,length,3954.4531,,163,41.21935344232556,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,143,429,False,,2,prefill,ok,,1766544839.2112982,99,68.4392,,3880.3299,,0,4219.350100000156,4216.5272,249.6954,length,68.4392,,99,1446.5394101625968,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,143,430,False,,2,kv_decode,ok,,1766544839.2112982,99,68.4392,,3880.3299,,64,4219.350100000156,4216.5272,249.6954,length,3880.3299,,64,16.493442993081594,,
35,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,143,431,False,,2,e2e_kv,ok,,1766544839.2112982,99,68.4392,,3880.3299,,64,4219.350100000156,4216.5272,249.6954,length,3948.7691,,163,41.27868605941026,,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Summarize RLHF in one sentence.,31,64,144,432,True,0,,prefill,ok,,1766544843.4308019,9,19.36040000009598,19.264511108398438,203.93829999989066,203.8620147705078,0,,,,,19.36040000009598,19.264511108398438,9,464.86642837727436,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Summarize RLHF in one sentence.,31,64,144,433,True,0,,kv_decode,ok,,1766544843.4308019,9,19.36040000009598,19.264511108398438,203.93829999989066,203.8620147705078,64,,,,,203.93829999989066,203.8620147705078,64,313.8204054855528,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Summarize RLHF in one sentence.,31,64,144,434,True,0,,e2e_kv,ok,,1766544843.4308019,9,19.36040000009598,19.264511108398438,203.93829999989066,203.8620147705078,64,,,,,223.29869999998664,223.12652587890625,73,326.9163680756062,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Summarize RLHF in one sentence.,31,64,145,435,False,,0,prefill,ok,,1766544843.6614144,9,2.541800000017247,2.48524808883667,163.74590000009448,163.6802520751953,0,,,,,2.541800000017247,2.48524808883667,9,3540.797859760379,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Summarize RLHF in one sentence.,31,64,145,436,False,,0,kv_decode,ok,,1766544843.6614144,9,2.541800000017247,2.48524808883667,163.74590000009448,163.6802520751953,64,,,,,163.74590000009448,163.6802520751953,64,390.84948081120245,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Summarize RLHF in one sentence.,31,64,145,437,False,,0,e2e_kv,ok,,1766544843.6614144,9,2.541800000017247,2.48524808883667,163.74590000009448,163.6802520751953,64,,,,,166.28770000011173,166.16550016403198,73,438.99819409343536,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Summarize RLHF in one sentence.,31,64,146,438,False,,1,prefill,ok,,1766544843.8283417,9,2.543500000001586,2.475008010864258,231.98530000013307,231.90631103515625,0,,,,,2.543500000001586,2.475008010864258,9,3538.4312954568068,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Summarize RLHF in one sentence.,31,64,146,439,False,,1,kv_decode,ok,,1766544843.8283417,9,2.543500000001586,2.475008010864258,231.98530000013307,231.90631103515625,64,,,,,231.98530000013307,231.90631103515625,64,275.8795492643857,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Summarize RLHF in one sentence.,31,64,146,440,False,,1,e2e_kv,ok,,1766544843.8283417,9,2.543500000001586,2.475008010864258,231.98530000013307,231.90631103515625,64,,,,,234.52880000013465,234.3813190460205,73,311.26241212148824,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Summarize RLHF in one sentence.,31,64,147,441,False,,2,prefill,ok,,1766544844.0639646,9,4.959999999982756,4.840447902679443,132.61710000006133,132.5465545654297,0,,,,,4.959999999982756,4.840447902679443,9,1814.5161290385665,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Summarize RLHF in one sentence.,31,64,147,442,False,,2,kv_decode,ok,,1766544844.0639646,9,4.959999999982756,4.840447902679443,132.61710000006133,132.5465545654297,64,,,,,132.61710000006133,132.5465545654297,64,482.5923655393641,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Summarize RLHF in one sentence.,31,64,147,443,False,,2,e2e_kv,ok,,1766544844.0639646,9,4.959999999982756,4.840447902679443,132.61710000006133,132.5465545654297,64,,,,,137.57710000004408,137.38700246810913,73,530.6115625345832,631.30419921875,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,148,444,True,0,,prefill,ok,,1766544844.202446,17,5.376999999953114,,176.66140000005726,,0,,,,,5.376999999953114,,17,3161.6142830850354,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,148,445,True,0,,kv_decode,ok,,1766544844.202446,17,5.376999999953114,,176.66140000005726,,64,,,,,176.66140000005726,,64,362.2749508380397,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,148,446,True,0,,e2e_kv,ok,,1766544844.202446,17,5.376999999953114,,176.66140000005726,,64,,,,,182.03840000001037,,81,444.9610631602749,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,149,447,False,,0,prefill,ok,,1766544844.3858438,17,4.802100000006249,,184.04099999997925,,0,,,,,4.802100000006249,,17,3540.1178650960787,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,149,448,False,,0,kv_decode,ok,,1766544844.3858438,17,4.802100000006249,,184.04099999997925,,64,,,,,184.04099999997925,,64,347.74859949689045,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,149,449,False,,0,e2e_kv,ok,,1766544844.3858438,17,4.802100000006249,,184.04099999997925,,64,,,,,188.8430999999855,,81,428.9275064855757,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,150,450,False,,1,prefill,ok,,1766544844.5752757,17,4.194300000108342,,178.82650000001377,,0,,,,,4.194300000108342,,17,4053.119709978036,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,150,451,False,,1,kv_decode,ok,,1766544844.5752757,17,4.194300000108342,,178.82650000001377,,64,,,,,178.82650000001377,,64,357.88879164997957,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,150,452,False,,1,e2e_kv,ok,,1766544844.5752757,17,4.194300000108342,,178.82650000001377,,64,,,,,183.0208000001221,,81,442.5726474802097,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,151,453,False,,2,prefill,ok,,1766544844.7592292,17,4.681500000060623,,173.10730000008334,,0,,,,,4.681500000060623,,17,3631.3147494990617,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,151,454,False,,2,kv_decode,ok,,1766544844.7592292,17,4.681500000060623,,173.10730000008334,,64,,,,,173.10730000008334,,64,369.71288905764914,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,124.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,151,455,False,,2,e2e_kv,ok,,1766544844.7592292,17,4.681500000060623,,173.10730000008334,,64,,,,,177.78880000014397,,81,455.596753000945,,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,152,456,True,0,,prefill,ok,,1766544844.9375281,1,7.180699999935314,6.842368125915527,199.39529999987826,199.3420867919922,0,,,,,7.180699999935314,6.842368125915527,1,139.26218892434002,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,152,457,True,0,,kv_decode,ok,,1766544844.9375281,1,7.180699999935314,6.842368125915527,199.39529999987826,199.3420867919922,64,,,,,199.39529999987826,199.3420867919922,64,320.97045416837346,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,152,458,True,0,,e2e_kv,ok,,1766544844.9375281,1,7.180699999935314,6.842368125915527,199.39529999987826,199.3420867919922,64,,,,,206.57599999981358,206.18445491790771,65,314.6541708623396,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,153,459,False,,0,prefill,ok,,1766544845.145635,1,2.0552999999381427,2.0008959770202637,117.43139999998675,117.38931274414062,0,,,,,2.0552999999381427,2.0008959770202637,1,486.5469761251868,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,153,460,False,,0,kv_decode,ok,,1766544845.145635,1,2.0552999999381427,2.0008959770202637,117.43139999998675,117.38931274414062,64,,,,,117.43139999998675,117.38931274414062,64,544.9990377361355,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,153,461,False,,0,e2e_kv,ok,,1766544845.145635,1,2.0552999999381427,2.0008959770202637,117.43139999998675,117.38931274414062,64,,,,,119.4866999999249,119.39020872116089,65,543.9935992879614,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,154,462,False,,1,prefill,ok,,1766544845.2662618,1,2.5051000000075874,2.4310719966888428,173.56089999998403,173.52703857421875,0,,,,,2.5051000000075874,2.4310719966888428,1,399.1856612498388,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,154,463,False,,1,kv_decode,ok,,1766544845.2662618,1,2.5051000000075874,2.4310719966888428,173.56089999998403,173.52703857421875,64,,,,,173.56089999998403,173.52703857421875,64,368.74664743041717,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,154,464,False,,1,e2e_kv,ok,,1766544845.2662618,1,2.5051000000075874,2.4310719966888428,173.56089999998403,173.52703857421875,64,,,,,176.06599999999162,175.9581105709076,65,369.17973941591845,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,155,465,False,,2,prefill,ok,,1766544845.4433868,1,2.5016000001869543,2.4289278984069824,114.99830000002476,114.93580627441406,0,,,,,2.5016000001869543,2.4289278984069824,1,399.74416370533504,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,155,466,False,,2,kv_decode,ok,,1766544845.4433868,1,2.5016000001869543,2.4289278984069824,114.99830000002476,114.93580627441406,64,,,,,114.99830000002476,114.93580627441406,64,556.5299660950311,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,124.0,Hello,5,64,155,467,False,,2,e2e_kv,ok,,1766544845.4433868,1,2.5016000001869543,2.4289278984069824,114.99830000002476,114.93580627441406,64,,,,,117.49990000021171,117.36473417282104,65,553.1919601623736,630.53759765625,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,156,468,True,0,,prefill,ok,,1766544845.5614698,17,50.77649999998357,,1636.2320999999156,,0,,,,,50.77649999998357,,17,334.8005474974742,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,156,469,True,0,,kv_decode,ok,,1766544845.5614698,17,50.77649999998357,,1636.2320999999156,,64,,,,,1636.2320999999156,,64,39.1142552453306,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,156,470,True,0,,e2e_kv,ok,,1766544845.5614698,17,50.77649999998357,,1636.2320999999156,,64,,,,,1687.0085999998992,,81,48.0139816714656,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,157,471,False,,0,prefill,ok,,1766544847.249586,17,39.547000000084154,,1676.6503999999713,,0,,,,,39.547000000084154,,17,429.86825802118557,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,157,472,False,,0,kv_decode,ok,,1766544847.249586,17,39.547000000084154,,1676.6503999999713,,64,,,,,1676.6503999999713,,64,38.17134448541037,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,157,473,False,,0,e2e_kv,ok,,1766544847.249586,17,39.547000000084154,,1676.6503999999713,,64,,,,,1716.1974000000555,,81,47.19736785523471,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,158,474,False,,1,prefill,ok,,1766544848.9664712,17,40.2248000000327,,1748.846199999889,,0,,,,,40.2248000000327,,17,422.62484835191674,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,158,475,False,,1,kv_decode,ok,,1766544848.9664712,17,40.2248000000327,,1748.846199999889,,64,,,,,1748.846199999889,,64,36.59555654465445,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,50.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,158,476,False,,1,e2e_kv,ok,,1766544848.9664712,17,40.2248000000327,,1748.846199999889,,64,,,,,1789.0709999999217,,81,45.274894065134106,,
