task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,batch_size_config,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,batch_size,seq_len,prompt_tokens_raw,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_ms_equiv,kv_decode_ms_per_token,kv_decode_cuda_event_ms,gen_tokens_raw,gen_tokens_equiv,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gen_tokens,gpu_peak_mb,hf_load_ms
6,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,26,78,False,,1,prefill,ok,,1766553787.8278837,1,,25,2.3203,,127.1311,127.1311,1.9864234375,,64,64,366.06969999957073,335.5269,169.4003,length,268.1,2.3203,,25,10774.468818687239,0,,
6,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,26,79,False,,1,kv_decode,ok,,1766553787.8278837,1,,25,2.3203,,127.1311,127.1311,1.9864234375,,64,64,366.06969999957073,335.5269,169.4003,length,268.1,127.1311,,64,503.4173384797268,64,,
6,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,26,80,False,,1,e2e_kv,ok,,1766553787.8278837,1,,25,2.3203,,127.1311,127.1311,1.9864234375,,64,64,366.06969999957073,335.5269,169.4003,length,268.1,129.4514,,89,687.5167051109529,64,,
6,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,27,81,False,,2,prefill,ok,,1766553788.194127,1,,25,2.2589,,119.8711,119.8711,1.8729859375,,64,64,330.58170000003884,297.0388,139.1896,length,268.1,2.2589,,25,11067.33365797512,0,,
6,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,27,82,False,,2,kv_decode,ok,,1766553788.194127,1,,25,2.2589,,119.8711,119.8711,1.8729859375,,64,64,330.58170000003884,297.0388,139.1896,length,268.1,119.8711,,64,533.9068382620999,64,,
6,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,27,83,False,,2,e2e_kv,ok,,1766553788.194127,1,,25,2.2589,,119.8711,119.8711,1.8729859375,,64,64,330.58170000003884,297.0388,139.1896,length,268.1,122.13,,89,728.7316793580611,64,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,28,84,True,0,,prefill,ok,,1766553788.5248356,1,,27,18.2711,,725.5651,725.5651,11.3369546875,,64,64,952.6508999988437,937.7844,151.2852,length,8000.0,18.2711,,27,1477.743540345135,0,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,28,85,True,0,,kv_decode,ok,,1766553788.5248356,1,,27,18.2711,,725.5651,725.5651,11.3369546875,,64,64,952.6508999988437,937.7844,151.2852,length,8000.0,725.5651,,64,88.20710918978875,64,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,28,86,True,0,,e2e_kv,ok,,1766553788.5248356,1,,27,18.2711,,725.5651,725.5651,11.3369546875,,64,64,952.6508999988437,937.7844,151.2852,length,8000.0,743.8362000000001,,91,122.33876221673535,64,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,29,87,False,,0,prefill,ok,,1766553789.4776654,1,,27,11.9582,,726.0073,726.0073,11.3438640625,,64,64,946.2273000008281,926.5971,149.9531,length,8000.0,11.9582,,27,2257.86489605459,0,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,29,88,False,,0,kv_decode,ok,,1766553789.4776654,1,,27,11.9582,,726.0073,726.0073,11.3438640625,,64,64,946.2273000008281,926.5971,149.9531,length,8000.0,726.0073,,64,88.15338358168023,64,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,29,89,False,,0,e2e_kv,ok,,1766553789.4776654,1,,27,11.9582,,726.0073,726.0073,11.3438640625,,64,64,946.2273000008281,926.5971,149.9531,length,8000.0,737.9655,,91,123.3119976475865,64,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,30,90,False,,1,prefill,ok,,1766553790.4240139,1,,27,11.486,,722.3606,722.3606,11.286884375,,64,64,939.9742999994487,937.8324,158.1898,length,8000.0,11.486,,27,2350.687793835974,0,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,30,91,False,,1,kv_decode,ok,,1766553790.4240139,1,,27,11.486,,722.3606,722.3606,11.286884375,,64,64,939.9742999994487,937.8324,158.1898,length,8000.0,722.3606,,64,88.59840916018952,64,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,30,92,False,,1,e2e_kv,ok,,1766553790.4240139,1,,27,11.486,,722.3606,722.3606,11.286884375,,64,64,939.9742999994487,937.8324,158.1898,length,8000.0,733.8466,,91,124.00411748177343,64,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,31,93,False,,2,prefill,ok,,1766553791.36412,1,,27,11.3086,,728.6278,728.6278,11.384809375,,64,64,957.3820999994496,938.0739,160.4111,length,8000.0,11.3086,,27,2387.5634472879046,0,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,31,94,False,,2,kv_decode,ok,,1766553791.36412,1,,27,11.3086,,728.6278,728.6278,11.384809375,,64,64,957.3820999994496,938.0739,160.4111,length,8000.0,728.6278,,64,87.83634113329192,64,,
7,medium,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,8000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,31,95,False,,2,e2e_kv,ok,,1766553791.36412,1,,27,11.3086,,728.6278,728.6278,11.384809375,,64,64,957.3820999994496,938.0739,160.4111,length,8000.0,739.9363999999999,,91,122.98354290990416,64,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,1,32,96,True,0,,prefill,ok,,1766553792.3216896,1,,17,6.4813,,71.6802,123.98737297297298,1.9373027027027028,,37,64,276.52429999943706,246.9166,143.7376,stop,268.1,6.4813,,17,2622.9305849135208,0,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,1,32,97,True,0,,kv_decode,ok,,1766553792.3216896,1,,17,6.4813,,71.6802,123.98737297297298,1.9373027027027028,,37,64,276.52429999943706,246.9166,143.7376,stop,268.1,123.98737297297298,,64,516.1815954754591,64,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,1,32,98,True,0,,e2e_kv,ok,,1766553792.3216896,1,,17,6.4813,,71.6802,123.98737297297298,1.9373027027027028,,37,64,276.52429999943706,246.9166,143.7376,stop,268.1,130.46867297297297,,81,620.8386898882571,64,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,1,33,99,False,,0,prefill,ok,,1766553792.5983596,1,,17,2.7874,,97.9705,130.62733333333333,2.041052083333333,,48,64,306.4444999999978,267.4712,142.4624,stop,268.1,2.7874,,17,6098.8735021884195,0,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,1,33,100,False,,0,kv_decode,ok,,1766553792.5983596,1,,17,2.7874,,97.9705,130.62733333333333,2.041052083333333,,48,64,306.4444999999978,267.4712,142.4624,stop,268.1,130.62733333333333,,64,489.94340132999224,64,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,1,33,101,False,,0,e2e_kv,ok,,1766553792.5983596,1,,17,2.7874,,97.9705,130.62733333333333,2.041052083333333,,48,64,306.4444999999978,267.4712,142.4624,stop,268.1,133.41473333333332,,81,607.129347533331,64,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,1,34,102,False,,1,prefill,ok,,1766553792.904947,1,,17,2.2954,,92.3168,123.08906666666667,1.9232666666666667,,48,64,298.07720000098925,263.6414,138.2477,stop,268.1,2.2954,,17,7406.116580988063,0,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,1,34,103,False,,1,kv_decode,ok,,1766553792.904947,1,,17,2.2954,,92.3168,123.08906666666667,1.9232666666666667,,48,64,298.07720000098925,263.6414,138.2477,stop,268.1,123.08906666666667,,64,519.9486983950917,64,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,1,34,104,False,,1,e2e_kv,ok,,1766553792.904947,1,,17,2.2954,,92.3168,123.08906666666667,1.9232666666666667,,48,64,298.07720000098925,263.6414,138.2477,stop,268.1,125.38446666666667,,81,646.0130361708814,64,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,1,35,105,False,,2,prefill,ok,,1766553793.2032073,1,,17,2.1292,,88.4096,117.87946666666666,1.8418666666666665,,48,64,319.263299999875,282.388,161.2447,stop,268.1,2.1292,,17,7984.219425136202,0,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,1,35,106,False,,2,kv_decode,ok,,1766553793.2032073,1,,17,2.1292,,88.4096,117.87946666666666,1.8418666666666665,,48,64,319.263299999875,282.388,161.2447,stop,268.1,117.87946666666666,,64,542.9274648906907,64,,
8,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,1,35,107,False,,2,e2e_kv,ok,,1766553793.2032073,1,,17,2.1292,,88.4096,117.87946666666666,1.8418666666666665,,48,64,319.263299999875,282.388,161.2447,stop,268.1,120.00866666666666,,81,674.9512535205791,64,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,1,36,108,True,0,,prefill,ok,,1766553793.5225625,1,9,9,33.315299999230774,,1277.4377999994613,,,,64,,,,,,5.03672,33.315299999230774,,9,270.1461490728825,0,,189.45689999964088
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,1,36,109,True,0,,kv_decode,ok,,1766553793.5225625,1,9,9,33.315299999230774,,1277.4377999994613,,,,64,,,,,,5.03672,1277.4377999994613,,64,50.100286683255334,64,,189.45689999964088
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,1,36,110,True,0,,e2e_kv,ok,,1766553793.5225625,1,9,9,33.315299999230774,,1277.4377999994613,,,,64,,,,,,5.03672,1310.753099998692,,73,55.69317364198707,64,,189.45689999964088
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,1,37,111,False,,0,prefill,ok,,1766553795.023837,1,9,9,28.02010000050359,,1172.0724000006157,,,,64,,,,,,5.03672,28.02010000050359,,9,321.1979971462717,0,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,1,37,112,False,,0,kv_decode,ok,,1766553795.023837,1,9,9,28.02010000050359,,1172.0724000006157,,,,64,,,,,,5.03672,1172.0724000006157,,64,54.60413537590884,64,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,1,37,113,False,,0,e2e_kv,ok,,1766553795.023837,1,9,9,28.02010000050359,,1172.0724000006157,,,,64,,,,,,5.03672,1200.0925000011193,,73,60.82864445859958,64,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,1,38,114,False,,1,prefill,ok,,1766553796.2244763,1,9,9,28.381799998896895,,1136.61460000003,,,,64,,,,,,5.03672,28.381799998896895,,9,317.10462339773375,0,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,1,38,115,False,,1,kv_decode,ok,,1766553796.2244763,1,9,9,28.381799998896895,,1136.61460000003,,,,64,,,,,,5.03672,1136.61460000003,,64,56.307564586974614,64,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,1,38,116,False,,1,e2e_kv,ok,,1766553796.2244763,1,9,9,28.381799998896895,,1136.61460000003,,,,64,,,,,,5.03672,1164.9963999989268,,73,62.661137837050184,64,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,1,39,117,False,,2,prefill,ok,,1766553797.3899493,1,9,9,27.532199999768636,,1139.059900000575,,,,64,,,,,,5.03672,27.532199999768636,,9,326.88996883923664,0,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,1,39,118,False,,2,kv_decode,ok,,1766553797.3899493,1,9,9,27.532199999768636,,1139.059900000575,,,,64,,,,,,5.03672,1139.059900000575,,64,56.186685177809956,64,,
9,short,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Summarize RLHF in one sentence.,31,64,1,39,119,False,,2,e2e_kv,ok,,1766553797.3899493,1,9,9,27.532199999768636,,1139.059900000575,,,,64,,,,,,5.03672,1166.5921000003436,,73,62.575428035196275,64,,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,40,120,True,0,,prefill,ok,,1766553798.5571096,1,1,1,8.770300000833231,8.676480293273926,336.6072999997414,,,336.53863525390625,64,,,,,,74.824704,8.770300000833231,8.676480293273926,1,114.0211851253656,0,379.8994140625,626.7999000010605
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,40,121,True,0,,kv_decode,ok,,1766553798.5571096,1,1,1,8.770300000833231,8.676480293273926,336.6072999997414,,,336.53863525390625,64,,,,,,74.824704,336.6072999997414,336.53863525390625,64,190.13253723270165,64,379.8994140625,626.7999000010605
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,40,122,True,0,,e2e_kv,ok,,1766553798.5571096,1,1,1,8.770300000833231,8.676480293273926,336.6072999997414,,,336.53863525390625,64,,,,,,74.824704,345.3776000005746,345.2151155471802,65,188.19981376873272,64,379.8994140625,626.7999000010605
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,41,123,False,,0,prefill,ok,,1766553799.5311606,1,1,1,5.860400000528898,5.805056095123291,328.1150000002526,,,328.0742492675781,64,,,,,,74.824704,5.860400000528898,5.805056095123291,1,170.63681658414964,0,379.8994140625,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,41,124,False,,0,kv_decode,ok,,1766553799.5311606,1,1,1,5.860400000528898,5.805056095123291,328.1150000002526,,,328.0742492675781,64,,,,,,74.824704,328.1150000002526,328.0742492675781,64,195.0535635370243,64,379.8994140625,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,41,125,False,,0,e2e_kv,ok,,1766553799.5311606,1,1,1,5.860400000528898,5.805056095123291,328.1150000002526,,,328.0742492675781,64,,,,,,74.824704,333.9754000007815,333.8793053627014,65,194.62511310667762,64,379.8994140625,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,42,126,False,,1,prefill,ok,,1766553799.8659542,1,1,1,5.82120000035502,5.76361608505249,337.55480000036187,,,337.5093688964844,64,,,,,,74.824704,5.82120000035502,5.76361608505249,1,171.78588606112356,0,379.8994140625,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,42,127,False,,1,kv_decode,ok,,1766553799.8659542,1,1,1,5.82120000035502,5.76361608505249,337.55480000036187,,,337.5093688964844,64,,,,,,74.824704,337.55480000036187,337.5093688964844,64,189.59884439484017,64,379.8994140625,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,42,128,False,,1,e2e_kv,ok,,1766553799.8659542,1,1,1,5.82120000035502,5.76361608505249,337.55480000036187,,,337.5093688964844,64,,,,,,74.824704,343.3760000007169,343.27298498153687,65,189.29686407863187,64,379.8994140625,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,43,129,False,,2,prefill,ok,,1766553800.2101622,1,1,1,5.73669999903359,5.6809282302856445,328.64619999963907,,,328.6077575683594,64,,,,,,74.824704,5.73669999903359,5.6809282302856445,1,174.31624456019333,0,379.8994140625,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,43,130,False,,2,kv_decode,ok,,1766553800.2101622,1,1,1,5.73669999903359,5.6809282302856445,328.64619999963907,,,328.6077575683594,64,,,,,,74.824704,328.64619999963907,328.6077575683594,64,194.73829303387743,64,379.8994140625,
10,micro,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Hello,5,64,1,43,131,False,,2,e2e_kv,ok,,1766553800.2101622,1,1,1,5.73669999903359,5.6809282302856445,328.64619999963907,,,328.6077575683594,64,,,,,,74.824704,334.38289999867266,334.288685798645,65,194.38793072330557,64,379.8994140625,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,44,132,True,0,,prefill,ok,,1766553800.54548,1,17,17,51.710499999899184,51.6044807434082,531.4526000001933,,,531.4017333984375,64,,,,,,51.475968,51.710499999899184,51.6044807434082,17,328.7533479667213,0,489.4736328125,454.6933000001445
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,44,133,True,0,,kv_decode,ok,,1766553800.54548,1,17,17,51.710499999899184,51.6044807434082,531.4526000001933,,,531.4017333984375,64,,,,,,51.475968,531.4526000001933,531.4017333984375,64,120.42466251924766,64,489.4736328125,454.6933000001445
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,44,134,True,0,,e2e_kv,ok,,1766553800.54548,1,17,17,51.710499999899184,51.6044807434082,531.4526000001933,,,531.4017333984375,64,,,,,,51.475968,583.1631000000925,583.0062141418457,81,138.89767716782345,64,489.4736328125,454.6933000001445
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,45,135,False,,0,prefill,ok,,1766553801.5850503,1,17,17,9.221399999660207,9.161055564880371,535.3402999990067,,,535.2714233398438,64,,,,,,51.475968,9.221399999660207,9.161055564880371,17,1843.537857660054,0,489.4736328125,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,45,136,False,,0,kv_decode,ok,,1766553801.5850503,1,17,17,9.221399999660207,9.161055564880371,535.3402999990067,,,535.2714233398438,64,,,,,,51.475968,535.3402999990067,535.2714233398438,64,119.55012540643541,64,489.4736328125,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,45,137,False,,0,e2e_kv,ok,,1766553801.5850503,1,17,17,9.221399999660207,9.161055564880371,535.3402999990067,,,535.2714233398438,64,,,,,,51.475968,544.5616999986669,544.4324789047241,81,148.74347571670629,64,489.4736328125,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,46,138,False,,1,prefill,ok,,1766553802.1305811,1,17,17,9.356599999591708,9.287232398986816,541.8417999990197,,,541.8045654296875,64,,,,,,51.475968,9.356599999591708,9.287232398986816,17,1816.899301107435,0,489.4736328125,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,46,139,False,,1,kv_decode,ok,,1766553802.1305811,1,17,17,9.356599999591708,9.287232398986816,541.8417999990197,,,541.8045654296875,64,,,,,,51.475968,541.8417999990197,541.8045654296875,64,118.11565663652341,64,489.4736328125,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,46,140,False,,1,e2e_kv,ok,,1766553802.1305811,1,17,17,9.356599999591708,9.287232398986816,541.8417999990197,,,541.8045654296875,64,,,,,,51.475968,551.1983999986114,551.0917978286743,81,146.95253106722382,64,489.4736328125,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,47,141,False,,2,prefill,ok,,1766553802.6828783,1,17,17,9.278900000936119,9.217920303344727,533.5221999994246,,,533.47021484375,64,,,,,,51.475968,9.278900000936119,9.217920303344727,17,1832.1137201915014,0,489.4736328125,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,47,142,False,,2,kv_decode,ok,,1766553802.6828783,1,17,17,9.278900000936119,9.217920303344727,533.5221999994246,,,533.47021484375,64,,,,,,51.475968,533.5221999994246,533.47021484375,64,119.95752004334406,64,489.4736328125,
11,medium,hf_gpu_fp16,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,47,143,False,,2,e2e_kv,ok,,1766553802.6828783,1,17,17,9.278900000936119,9.217920303344727,533.5221999994246,,,533.47021484375,64,,,,,,51.475968,542.8011000003607,542.6881351470947,81,149.22593192966295,64,489.4736328125,
